world_size_width,world_size_height,dna_size,mutation_rate,nb_generations,runtime256,256,250,1e-05,1000,3.090902
256,256,250,1e-05,1000,3.119953
256,256,250,0.01,1000,52.511442
256,256,250,0.01,1000,56.04114
